gene_callers_id	source	accession	function	e_value
10776	KOfam	K21140	[CysO sulfur-carrier protein]-S-L-cysteine hydrolase [EC:3.13.1.6]	5e-37
9022	KOfam	K18931	AMP phosphorylase [EC:2.4.2.57]	9.8e-215
9129	KOfam	K02996	small subunit ribosomal protein S9	1.4e-61
8940	KOfam	K02996	small subunit ribosomal protein S9	1.2e-56
9657	KOfam	K03336	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [EC:3.7.1.22]	7.2e-269
9291	KOfam	K02028	polar amino acid transport system ATP-binding protein [EC:7.4.2.1]	1.8e-123
11014	KOfam	K02028	polar amino acid transport system ATP-binding protein [EC:7.4.2.1]	9.9e-123
8973	KOfam	K02982	small subunit ribosomal protein S3	2.2e-77
8489	KOfam	K02982	small subunit ribosomal protein S3	9.2e-34
10736	KOfam	K14138	acetyl-CoA synthase [EC:2.3.1.169]	7e-289
8743	KOfam	K18702	CoA:oxalate CoA-transferase [EC:2.8.3.19]	1.5e-137
9322	KOfam	K09155	uncharacterized protein	4.6e-55
9323	KOfam	K09155	uncharacterized protein	2.3e-49
9951	KOfam	K00950	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]	7.9e-46
9432	KOfam	K01482	dimethylargininase [EC:3.5.3.18]	5.8e-48
10737	KOfam	K07742	uncharacterized protein	3.9e-23
9749	KOfam	K07030	uncharacterized protein	6.1e-72
10812	KOfam	K03530	DNA-binding protein HU-beta	4.3e-39
8531	KOfam	K03518	aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]	1.3e-74
9425	KOfam	K00763	nicotinate phosphoribosyltransferase [EC:6.3.4.21]	1.2e-51
9565	KOfam	K01858	myo-inositol-1-phosphate synthase [EC:5.5.1.4]	1.5e-76
9307	KOfam	K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	1.2e-273
9802	KOfam	K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	1.3e-51
8936	KOfam	K03040	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	1.1e-109
9133	KOfam	K03040	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	4.1e-72
10820	KOfam	K02377	GDP-L-fucose synthase [EC:1.1.1.271]	2e-114
8641	KOfam	K10773	endonuclease III [EC:4.2.99.18]	7.8e-50
9975	KOfam	K05342	alpha,alpha-trehalose phosphorylase [EC:2.4.1.64]	0
8523	KOfam	K03055	DNA-directed RNA polymerase subunit K [EC:2.7.7.6]	3.9e-29
10548	KOfam	K00548	5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	2.1e-94
9056	KOfam	K00548	5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	5.6e-91
9661	KOfam	K00010	myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]	3.4e-102
8680	KOfam	K03519	aerobic carbon-monoxide dehydrogenase medium subunit [EC:1.2.5.3]	1.3e-101
9590	KOfam	K01468	imidazolonepropionase [EC:3.5.2.7]	3.3e-164
9296	KOfam	K03531	cell division protein FtsZ	3.7e-156
9136	KOfam	K03531	cell division protein FtsZ	3.7e-146
10209	KOfam	K03531	cell division protein FtsZ	7.1e-138
10994	KOfam	K03531	cell division protein FtsZ	8.2e-69
9730	KOfam	K07025	putative hydrolase of the HAD superfamily	8.2e-46
10420	KOfam	K00945	CMP/dCMP kinase [EC:2.7.4.25]	7.4e-88
10170	KOfam	K00945	CMP/dCMP kinase [EC:2.7.4.25]	1.1e-76
10112	KOfam	K02834	ribosome-binding factor A	1.1e-34
10502	KOfam	K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	2.6e-12
10653	KOfam	K00616	transaldolase [EC:2.2.1.2]	1.2e-56
8517	KOfam	K12574	ribonuclease J [EC:3.1.-.-]	2.1e-123
10441	KOfam	K02015	iron complex transport system permease protein	5e-109
8908	KOfam	K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	9.3e-196
9952	KOfam	K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1.2e-113
9395	KOfam	K10439	ribose transport system substrate-binding protein	1.4e-67
11078	KOfam	K10439	ribose transport system substrate-binding protein	2.2e-61
11015	KOfam	K02029	polar amino acid transport system permease protein	6.6e-87
9292	KOfam	K02029	polar amino acid transport system permease protein	2.7e-83
9662	KOfam	K03337	5-deoxy-glucuronate isomerase [EC:5.3.1.30]	1.1e-93
10911	KOfam	K06298	germination protein M	6.1e-33
9453	KOfam	K00400	methyl coenzyme M reductase system, component A2	4.1e-172
10901	KOfam	K14475	inhibitor of cysteine peptidase	4.8e-19
10075	KOfam	K01939	adenylosuccinate synthase [EC:6.3.4.4]	7.3e-83
9470	KOfam	K01087	trehalose 6-phosphate phosphatase [EC:3.1.3.12]	1.2e-87
8460	KOfam	K10822	nonpolar-amino-acid-transporting ATPase [EC:7.4.2.2]	2.9e-72
11014	KOfam	K10822	nonpolar-amino-acid-transporting ATPase [EC:7.4.2.2]	2.1e-43
9291	KOfam	K10822	nonpolar-amino-acid-transporting ATPase [EC:7.4.2.2]	1.4e-42
11052	KOfam	K03686	molecular chaperone DnaJ	1.3e-140
10021	KOfam	K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	3.1e-60
10846	KOfam	K03679	exosome complex component RRP4	1.1e-46
10848	KOfam	K12589	exosome complex component RRP42	2.2e-63
9658	KOfam	K03335	inosose dehydratase [EC:4.2.1.44]	2.2e-92
10468	KOfam	K08260	adenosylcobinamide hydrolase [EC:3.5.1.90]	8.2e-62
8457	KOfam	K13640	MerR family transcriptional regulator, heat shock protein HspR	1.3e-33
10483	KOfam	K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	3.1e-136
10806	KOfam	K02836	peptide chain release factor 2	3.3e-155
8889	KOfam	K02836	peptide chain release factor 2	2e-136
10493	KOfam	K01495	GTP cyclohydrolase IA [EC:3.5.4.16]	3.9e-61
10015	KOfam	K02822	ascorbate PTS system EIIB component [EC:2.7.1.194]	2.5e-26
8906	KOfam	K21023	diguanylate cyclase [EC:2.7.7.65]	4.9e-125
10690	KOfam	K07755	arsenite methyltransferase [EC:2.1.1.137]	5.4e-88
10171	KOfam	K03527	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]	5.7e-87
10088	KOfam	K09744	uncharacterized protein	1.2e-100
10131	KOfam	K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	1.7e-24
8603	KOfam	K19225	rhomboid protease GluP [EC:3.4.21.105]	1.9e-53
10789	KOfam	K00012	UDPglucose 6-dehydrogenase [EC:1.1.1.22]	1.4e-199
9141	KOfam	K00012	UDPglucose 6-dehydrogenase [EC:1.1.1.22]	5e-167
9364	KOfam	K01697	cystathionine beta-synthase [EC:4.2.1.22]	7.6e-171
9630	KOfam	K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	1.5e-73
9581	KOfam	K01873	valyl-tRNA synthetase [EC:6.1.1.9]	7.1e-217
10818	KOfam	K00577	tetrahydromethanopterin S-methyltransferase subunit A [EC:2.1.1.86]	6.6e-77
8781	KOfam	K04063	lipoyl-dependent peroxiredoxin [EC:1.11.1.28]	9e-31
10304	KOfam	K03724	ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]	2.5e-215
9983	KOfam	K16329	pseudouridylate synthase [EC:4.2.1.70]	5.9e-128
9267	KOfam	K18476	TetR/AcrR family transcriptional regulator, tetracycline repressor protein	1.5e-55
10338	KOfam	K06890	uncharacterized protein	5.1e-63
9281	KOfam	K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	8.9e-214
9172	KOfam	K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	5.6e-77
8807	KOfam	K00588	caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]	1e-77
8792	KOfam	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	2.1e-20
10585	KOfam	K00761	uracil phosphoribosyltransferase [EC:2.4.2.9]	3.9e-82
9664	KOfam	K00761	uracil phosphoribosyltransferase [EC:2.4.2.9]	1.5e-81
10560	KOfam	K00991	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]	1.8e-75
9341	KOfam	K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	4.2e-129
8733	KOfam	K16881	mannose-1-phosphate guanylyltransferase / phosphomannomutase [EC:2.7.7.13 5.4.2.8]	3e-187
10279	KOfam	K01443	N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]	1.7e-121
10440	KOfam	K02016	iron complex transport system substrate-binding protein	1.7e-61
8504	KOfam	K02016	iron complex transport system substrate-binding protein	1.5e-36
11045	KOfam	K00167	2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4]	2.7e-141
9659	KOfam	K00615	transketolase [EC:2.2.1.1]	9.2e-82
10199	KOfam	K09157	uncharacterized protein	2.3e-172
9039	KOfam	K02994	small subunit ribosomal protein S8	8.4e-38
9741	KOfam	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	2.9e-83
9077	KOfam	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	4.9e-83
10380	KOfam	K01709	CDP-glucose 4,6-dehydratase [EC:4.2.1.45]	5.1e-147
10613	KOfam	K01912	phenylacetate-CoA ligase [EC:6.2.1.30]	2.6e-118
9083	KOfam	K10823	oligopeptide transport system ATP-binding protein	2.2e-155
9840	KOfam	K06927	diphthine-ammonia ligase [EC:6.3.1.14]	6.6e-71
8829	KOfam	K03687	molecular chaperone GrpE	2.5e-52
10645	KOfam	K03687	molecular chaperone GrpE	6.5e-49
9088	KOfam	K01975	RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]	1e-50
8565	KOfam	K01975	RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]	3.2e-36
9216	KOfam	K03810	virulence factor	1.2e-81
11145	KOfam	K23518	O-acetyl-ADP-ribose deacetylase [EC:3.1.1.106]	2e-64
10211	KOfam	K23518	O-acetyl-ADP-ribose deacetylase [EC:3.1.1.106]	8.2e-62
9078	KOfam	K06940	uncharacterized protein	4e-16
10472	KOfam	K07486	transposase	2.5e-66
10453	KOfam	K07486	transposase	3.5e-63
9727	KOfam	K07486	transposase	2.9e-51
8464	KOfam	K07486	transposase	4.8e-51
9099	KOfam	K07486	transposase	2.3e-37
9726	KOfam	K07486	transposase	4.2e-27
11064	KOfam	K07486	transposase	1.9e-26
9880	KOfam	K07486	transposase	1.5e-24
9096	KOfam	K07486	transposase	5.1e-10
9381	KOfam	K07492	putative transposase	6e-24
9841	KOfam	K08979	putative membrane protein	1.4e-108
9583	KOfam	K06001	tryptophan synthase beta chain [EC:4.2.1.20]	4.4e-211
8876	KOfam	K01008	selenide, water dikinase [EC:2.7.9.3]	5.2e-85
10387	KOfam	K08992	lipopolysaccharide assembly protein A	2.7e-10
9300	KOfam	K06015	N-acyl-D-amino-acid deacylase [EC:3.5.1.81]	3.7e-171
8799	KOfam	K06997	PLP dependent protein	2.8e-63
10869	KOfam	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	9.1e-10
9656	KOfam	K02529	LacI family transcriptional regulator	5.1e-107
10533	KOfam	K05520	protease I [EC:3.5.1.124]	8.6e-58
10642	KOfam	K09695	lipooligosaccharide transport system ATP-binding protein	1.7e-126
8520	KOfam	K00869	mevalonate kinase [EC:2.7.1.36]	7.6e-81
10515	KOfam	K03390	heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]	9.5e-41
9219	KOfam	K14161	protein ImuB	1.3e-65
8667	KOfam	K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]	2.7e-185
8744	KOfam	K15525	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside deacetylase [EC:3.5.1.103]	2.9e-77
8974	KOfam	K02878	large subunit ribosomal protein L16	1.3e-71
11230	KOfam	K07096	uncharacterized protein	9.5e-52
10152	KOfam	K07082	UPF0755 protein	1.8e-74
8981	KOfam	K01424	L-asparaginase [EC:3.5.1.1]	7.7e-83
10858	KOfam	K01424	L-asparaginase [EC:3.5.1.1]	9.4e-77
8640	KOfam	K07041	uncharacterized protein	8.9e-298
11193	KOfam	K02887	large subunit ribosomal protein L20	1.1e-44
8664	KOfam	K01815	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]	4.2e-109
10875	KOfam	K02313	chromosomal replication initiator protein	1.8e-181
10163	KOfam	K04763	integrase/recombinase XerD	2.7e-94
9732	KOfam	K04763	integrase/recombinase XerD	5.2e-85
10793	KOfam	K04763	integrase/recombinase XerD	1.7e-70
9053	KOfam	K04763	integrase/recombinase XerD	1.4e-61
8620	KOfam	K04763	integrase/recombinase XerD	1.1e-60
9051	KOfam	K04763	integrase/recombinase XerD	4e-60
10794	KOfam	K04763	integrase/recombinase XerD	7.5e-60
11113	KOfam	K01814	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]	1.5e-77
10356	KOfam	K01431	beta-ureidopropionase [EC:3.5.1.6]	1.7e-112
8486	KOfam	K02886	large subunit ribosomal protein L2	2.2e-107
8651	KOfam	K23684	dolichol-phosphate hexosyltransferase [EC:2.4.1.-]	4.7e-80
8485	KOfam	K02892	large subunit ribosomal protein L23	1.7e-21
9152	KOfam	K07732	riboflavin kinase, archaea type [EC:2.7.1.161]	2.6e-86
8768	KOfam	K07732	riboflavin kinase, archaea type [EC:2.7.1.161]	2.7e-79
10902	KOfam	K07054	uncharacterized protein	1.6e-90
9190	KOfam	K03568	TldD protein	1.4e-123
10588	KOfam	K14941	2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105]	6.7e-49
10274	KOfam	K14941	2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105]	1.2e-48
9076	KOfam	K14941	2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105]	5.9e-39
9778	KOfam	K02851	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]	4e-101
9729	KOfam	K02851	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]	3.9e-78
9132	KOfam	K02879	large subunit ribosomal protein L17	7.4e-49
8937	KOfam	K02879	large subunit ribosomal protein L17	6.7e-47
8653	KOfam	K09119	KEOPS complex subunit Cgi121	1.2e-34
10083	KOfam	K03420	proteasome regulatory subunit	8.1e-182
8800	KOfam	K09131	uncharacterized protein	1.2e-26
8921	KOfam	K09131	uncharacterized protein	3.6e-19
10261	KOfam	K01586	diaminopimelate decarboxylase [EC:4.1.1.20]	8e-105
9396	KOfam	K00854	xylulokinase [EC:2.7.1.17]	1.2e-113
9498	KOfam	K00854	xylulokinase [EC:2.7.1.17]	1.6e-112
10641	KOfam	K09694	lipooligosaccharide transport system permease protein	6.5e-83
10640	KOfam	K09694	lipooligosaccharide transport system permease protein	2.1e-69
10774	KOfam	K03636	sulfur-carrier protein	4.2e-23
10658	KOfam	K06996	uncharacterized protein	4.3e-27
9959	KOfam	K02500	imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]	6.2e-132
9048	KOfam	K07493	putative transposase	7e-84
8850	KOfam	K07493	putative transposase	1.9e-83
10379	KOfam	K01790	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	5.3e-72
9948	KOfam	K07487	transposase	7.2e-118
10870	KOfam	K07487	transposase	4e-83
10858	KOfam	K09482	glutamyl-tRNA(Gln) amidotransferase subunit D [EC:6.3.5.7]	6.2e-166
10714	KOfam	K23269	phosphoribosylformylglycinamidine synthase subunit PurL [EC:6.3.5.3]	5.2e-278
9294	KOfam	K07485	transposase	4.4e-108
9193	KOfam	K03620	Ni/Fe-hydrogenase 1 B-type cytochrome subunit	1.3e-66
9038	KOfam	K02933	large subunit ribosomal protein L6	1.2e-77
9851	KOfam	K07687	two-component system, NarL family, captular synthesis response regulator RcsB	7.6e-62
10751	KOfam	K06200	carbon starvation protein	2.7e-247
9003	KOfam	K14162	error-prone DNA polymerase [EC:2.7.7.7]	0
9224	KOfam	K14162	error-prone DNA polymerase [EC:2.7.7.7]	0
10374	KOfam	K01209	alpha-L-arabinofuranosidase [EC:3.2.1.55]	9.4e-92
10392	KOfam	K03436	DeoR family transcriptional regulator, fructose operon transcriptional repressor	3.8e-83
9953	KOfam	K01547	potassium-transporting ATPase ATP-binding subunit [EC:7.2.2.6]	0
9024	KOfam	K17331	N,N'-diacetylchitobiose transport system permease protein	2.5e-105
10106	KOfam	K00077	2-dehydropantoate 2-reductase [EC:1.1.1.169]	1e-45
10294	KOfam	K07042	probable rRNA maturation factor	8.8e-38
8730	KOfam	K01433	formyltetrahydrofolate deformylase [EC:3.5.1.10]	2.1e-95
8826	KOfam	K07056	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	1.9e-98
8488	KOfam	K02890	large subunit ribosomal protein L22	1.4e-45
8747	KOfam	K03556	LuxR family transcriptional regulator, maltose regulon positive regulatory protein	3.9e-197
8972	KOfam	K03556	LuxR family transcriptional regulator, maltose regulon positive regulatory protein	6.7e-37
8623	KOfam	K03973	phage shock protein C	3.5e-26
9114	KOfam	K03973	phage shock protein C	4.7e-20
8893	KOfam	K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	6.2e-109
9491	KOfam	K00261	glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]	2.2e-183
9177	KOfam	K03768	peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]	4.3e-53
9649	KOfam	K01619	deoxyribose-phosphate aldolase [EC:4.1.2.4]	1e-106
10020	KOfam	K01619	deoxyribose-phosphate aldolase [EC:4.1.2.4]	5e-56
10018	KOfam	K01619	deoxyribose-phosphate aldolase [EC:4.1.2.4]	1.5e-51
10874	KOfam	K02338	DNA polymerase III subunit beta [EC:2.7.7.7]	2.3e-24
8497	KOfam	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	8.5e-114
8669	KOfam	K01625	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	6.8e-108
9391	KOfam	K01625	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	6.4e-73
10866	KOfam	K15888	tritrans,polycis-undecaprenyl-diphosphate synthase [geranylgeranyl-diphosphate specific] [EC:2.5.1.89]	8.2e-106
9792	KOfam	K01142	exodeoxyribonuclease III [EC:3.1.11.2]	4e-89
10242	KOfam	K01142	exodeoxyribonuclease III [EC:3.1.11.2]	5.7e-87
9411	KOfam	K01142	exodeoxyribonuclease III [EC:3.1.11.2]	9.2e-86
8699	KOfam	K01624	fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	3.1e-77
9178	KOfam	K04748	nitric oxide reductase NorQ protein	7.4e-111
10099	KOfam	K02488	two-component system, cell cycle response regulator [EC:2.7.7.65]	1.6e-71
9289	KOfam	K01426	amidase [EC:3.5.1.4]	9.2e-118
9153	KOfam	K07731	putative transcriptional regulator	3.8e-89
9563	KOfam	K08358	tetrathionate reductase subunit B	2e-80
8774	KOfam	K00937	polyphosphate kinase [EC:2.7.4.1]	0
9521	KOfam	K07123	uncharacterized protein	1.1e-123
9025	KOfam	K17330	N,N'-diacetylchitobiose transport system permease protein	1.3e-110
9041	KOfam	K09126	uncharacterized protein	3.3e-75
10572	KOfam	K06215	pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6]	5.3e-164
11039	KOfam	K06215	pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6]	6.2e-164
8484	KOfam	K02926	large subunit ribosomal protein L4	1.4e-82
10151	KOfam	K07447	putative holliday junction resolvase [EC:3.1.-.-]	8e-38
10942	KOfam	K07447	putative holliday junction resolvase [EC:3.1.-.-]	1.8e-35
8519	KOfam	K06981	isopentenyl phosphate kinase [EC:2.7.4.26]	1.1e-56
9805	KOfam	K03147	phosphomethylpyrimidine synthase [EC:4.1.99.17]	1.4e-172
9282	KOfam	K07335	basic membrane protein A and related proteins	4.9e-47
10300	KOfam	K02503	histidine triad (HIT) family protein	4.3e-32
9948	KOfam	K07484	transposase	1.1e-06
10663	KOfam	K19686	ribonuclease VapC [EC:3.1.-.-]	1.7e-20
10561	KOfam	K07494	putative transposase	4.2e-48
10090	KOfam	K07494	putative transposase	1.2e-46
10091	KOfam	K07494	putative transposase	2.4e-27
10563	KOfam	K07480	insertion element IS1 protein InsB	5.1e-15
10162	KOfam	K03631	DNA repair protein RecN (Recombination protein N)	1.3e-174
10977	KOfam	K03625	transcription antitermination protein NusB	2.2e-29
9667	KOfam	K10117	raffinose/stachyose/melibiose transport system substrate-binding protein	3.9e-78
9592	KOfam	K00853	L-ribulokinase [EC:2.7.1.16]	1e-195
10055	KOfam	K07133	uncharacterized protein	1.4e-56
9279	KOfam	K18013	3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247]	1.5e-95
8639	KOfam	K03433	proteasome beta subunit [EC:3.4.25.1]	4.9e-76
10757	KOfam	K02077	zinc/manganese transport system substrate-binding protein	3.2e-94
9137	KOfam	K03590	cell division protein FtsA	7.8e-135
10995	KOfam	K03590	cell division protein FtsA	2.6e-133
10558	KOfam	K09903	uridylate kinase [EC:2.7.4.22]	3.4e-61
9963	KOfam	K09903	uridylate kinase [EC:2.7.4.22]	4.7e-42
9231	KOfam	K00927	phosphoglycerate kinase [EC:2.7.2.3]	1.1e-189
10936	KOfam	K03547	DNA repair protein SbcD/Mre11	3.5e-54
9037	KOfam	K02881	large subunit ribosomal protein L18	1.9e-44
9568	KOfam	K07053	3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97]	1.1e-25
10725	KOfam	K02117	V/A-type H+/Na+-transporting ATPase subunit A [EC:7.1.2.2 7.2.2.1]	3.8e-270
10399	KOfam	K04566	lysyl-tRNA synthetase, class I [EC:6.1.1.6]	3.9e-114
9418	KOfam	K03976	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase [EC:3.1.1.-]	9.7e-60
9131	KOfam	K06173	tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	1.8e-74
9519	KOfam	K06173	tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	1.5e-63
8938	KOfam	K06173	tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	2.3e-57
8970	KOfam	K02314	replicative DNA helicase [EC:3.6.4.12]	1.1e-177
9087	KOfam	K02314	replicative DNA helicase [EC:3.6.4.12]	3.6e-32
10780	KOfam	K01621	xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22]	0
11027	KOfam	K03750	molybdopterin molybdotransferase [EC:2.10.1.1]	4.7e-120
8991	KOfam	K03744	LemA protein	7.2e-82
9116	KOfam	K03744	LemA protein	9.8e-56
10172	KOfam	K03977	GTPase	9.2e-194
9158	KOfam	K00067	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]	1.1e-69
9839	KOfam	K09731	uncharacterized protein	2.9e-49
9217	KOfam	K07734	transcriptional regulator	1.6e-85
9598	KOfam	K07052	uncharacterized protein	5.6e-12
10132	KOfam	K07052	uncharacterized protein	2.4e-10
8659	KOfam	K07052	uncharacterized protein	4.3e-10
10241	KOfam	K00926	carbamate kinase [EC:2.7.2.2]	3.4e-123
9932	KOfam	K00926	carbamate kinase [EC:2.7.2.2]	7.9e-117
11099	KOfam	K11744	AI-2 transport protein TqsA	4.1e-76
9012	KOfam	K01755	argininosuccinate lyase [EC:4.3.2.1]	2.8e-194
10859	KOfam	K01755	argininosuccinate lyase [EC:4.3.2.1]	4e-168
10011	KOfam	K01755	argininosuccinate lyase [EC:4.3.2.1]	7.8e-123
10496	KOfam	K03624	transcription elongation factor GreA	5.8e-60
10400	KOfam	K03624	transcription elongation factor GreA	1.2e-57
10697	KOfam	K00339	NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]	4e-39
8521	KOfam	K06990	MEMO1 family protein	1.1e-66
9999	KOfam	K07456	DNA mismatch repair protein MutS2	1.5e-215
9146	KOfam	K07456	DNA mismatch repair protein MutS2	3.9e-214
9055	KOfam	K01972	DNA ligase (NAD+) [EC:6.5.1.2]	2.1e-268
10087	KOfam	K10843	DNA excision repair protein ERCC-3 [EC:3.6.4.12]	1.9e-85
10870	KOfam	K07481	transposase, IS5 family	2.6e-30
10530	KOfam	K17686	P-type Cu+ transporter [EC:7.2.2.8]	0
8576	KOfam	K17686	P-type Cu+ transporter [EC:7.2.2.8]	0
8553	KOfam	K07495	putative transposase	3e-13
9388	KOfam	K07483	transposase	1.4e-19
9387	KOfam	K07497	putative transposase	7.5e-43
10445	KOfam	K07497	putative transposase	5.7e-31
10342	KOfam	K07497	putative transposase	1.5e-20
10669	KOfam	K07497	putative transposase	1.3e-14
8462	KOfam	K07497	putative transposase	2.9e-11
10708	KOfam	K07497	putative transposase	4.1e-10
10013	KOfam	K07497	putative transposase	9.8e-05
9896	KOfam	K02510	4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]	1e-77
11181	KOfam	K00688	glycogen phosphorylase [EC:2.4.1.1]	3e-99
10849	KOfam	K02921	large subunit ribosomal protein L37Ae	2.1e-27
8757	KOfam	K07695	two-component system, NarL family, response regulator DevR	9e-94
9866	KOfam	K02935	large subunit ribosomal protein L7/L12	6.2e-48
8612	KOfam	K02935	large subunit ribosomal protein L7/L12	9.4e-48
9256	KOfam	K15520	mycothiol synthase [EC:2.3.1.189]	1.7e-57
8789	KOfam	K15520	mycothiol synthase [EC:2.3.1.189]	4.1e-42
9887	KOfam	K08217	MFS transporter, DHA3 family, macrolide efflux protein	4.3e-87
10478	KOfam	K08217	MFS transporter, DHA3 family, macrolide efflux protein	1.4e-81
10660	KOfam	K08217	MFS transporter, DHA3 family, macrolide efflux protein	7.6e-81
9652	KOfam	K08217	MFS transporter, DHA3 family, macrolide efflux protein	4.3e-63
9124	KOfam	K07642	two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]	8.3e-103
9348	KOfam	K03424	TatD DNase family protein [EC:3.1.21.-]	2.2e-67
10852	KOfam	K03424	TatD DNase family protein [EC:3.1.21.-]	8.3e-60
8864	KOfam	K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	2.2e-122
10814	KOfam	K07130	arylformamidase [EC:3.5.1.9]	1.5e-60
9031	KOfam	K00111	glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	7.8e-79
10756	KOfam	K02074	zinc/manganese transport system ATP-binding protein	9.7e-88
10043	KOfam	K03593	ATP-binding protein involved in chromosome partitioning	3.1e-141
10905	KOfam	K03593	ATP-binding protein involved in chromosome partitioning	1.1e-95
10052	KOfam	K03587	cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	3.1e-137
10571	KOfam	K21929	uracil-DNA glycosylase [EC:3.2.2.27]	7.2e-37
