gene_callers_id	source	accession	function	e_value
8094	KOfam	K10823	oligopeptide transport system ATP-binding protein	7.5e-154
8640	KOfam	K12952	cation-transporting P-type ATPase E [EC:7.2.2.-]	0
14716	KOfam	K12952	cation-transporting P-type ATPase E [EC:7.2.2.-]	1.5e-226
13238	KOfam	K12952	cation-transporting P-type ATPase E [EC:7.2.2.-]	4.4e-192
14894	KOfam	K03687	molecular chaperone GrpE	2.2e-51
9061	KOfam	K01975	RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]	7.3e-48
15716	KOfam	K01975	RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]	1.4e-38
13084	KOfam	K17865	3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]	5.9e-52
15826	KOfam	K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	8.6e-239
13638	KOfam	K01791	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]	2.3e-173
13222	KOfam	K06940	uncharacterized protein	1.9e-11
13123	KOfam	K07486	transposase	2.2e-77
9232	KOfam	K07486	transposase	1.1e-63
9313	KOfam	K07486	transposase	5.9e-63
11421	KOfam	K07486	transposase	5.9e-62
8417	KOfam	K07486	transposase	3.2e-61
14384	KOfam	K07486	transposase	4.6e-60
9441	KOfam	K07486	transposase	1.6e-52
10545	KOfam	K07486	transposase	1.2e-42
8239	KOfam	K07486	transposase	3e-41
8118	KOfam	K07486	transposase	1.7e-16
9686	KOfam	K07486	transposase	3.2e-09
12335	KOfam	K01785	aldose 1-epimerase [EC:5.1.3.3]	9.3e-64
9729	KOfam	K23242	manganese efflux pump family protein	3.4e-41
12514	KOfam	K01008	selenide, water dikinase [EC:2.7.9.3]	9.3e-119
14678	KOfam	K01008	selenide, water dikinase [EC:2.7.9.3]	2.1e-116
8344	KOfam	K08992	lipopolysaccharide assembly protein A	5.4e-13
14367	KOfam	K08992	lipopolysaccharide assembly protein A	2.3e-11
13172	KOfam	K06015	N-acyl-D-amino-acid deacylase [EC:3.5.1.81]	2.7e-148
12919	KOfam	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	1.4e-11
11311	KOfam	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	5.8e-11
9748	KOfam	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	3.2e-10
10009	KOfam	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	6.8e-10
8185	KOfam	K03637	cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]	3.1e-85
9677	KOfam	K03637	cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]	3.3e-78
12454	KOfam	K03637	cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]	1.5e-49
10739	KOfam	K02529	LacI family transcriptional regulator	1.4e-110
13312	KOfam	K02529	LacI family transcriptional regulator	6.2e-98
12611	KOfam	K02529	LacI family transcriptional regulator	2.1e-96
8369	KOfam	K02529	LacI family transcriptional regulator	4.2e-93
13917	KOfam	K02529	LacI family transcriptional regulator	6.3e-87
9693	KOfam	K02529	LacI family transcriptional regulator	2.5e-83
12616	KOfam	K05520	protease I [EC:3.5.1.124]	2.3e-63
10278	KOfam	K05520	protease I [EC:3.5.1.124]	3e-60
8543	KOfam	K20950	polysaccharide biosynthesis protein VpsQ	1.8e-16
12752	KOfam	K00869	mevalonate kinase [EC:2.7.1.36]	2.6e-77
13463	KOfam	K16951	anaerobic sulfite reductase subunit B	3.2e-89
11012	KOfam	K00855	phosphoribulokinase [EC:2.7.1.19]	3.4e-77
12457	KOfam	K01593	aromatic-L-amino-acid/L-tryptophan decarboxylase [EC:4.1.1.28 4.1.1.105]	1.7e-183
12297	KOfam	K03390	heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]	1.8e-42
13076	KOfam	K03390	heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]	3.2e-40
13796	KOfam	K03390	heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]	7e-40
13979	KOfam	K12510	tight adherence protein B	2.2e-51
9757	KOfam	K12510	tight adherence protein B	5.4e-45
12200	KOfam	K12510	tight adherence protein B	7.6e-36
11703	KOfam	K12510	tight adherence protein B	1.1e-35
14296	KOfam	K12510	tight adherence protein B	1.8e-32
15627	KOfam	K00672	formylmethanofuran--tetrahydromethanopterin N-formyltransferase [EC:2.3.1.101]	5.9e-123
11203	KOfam	K02065	phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein	9.4e-104
12098	KOfam	K06217	phosphate starvation-inducible protein PhoH and related proteins	1e-150
11455	KOfam	K18029	nicotinate dehydrogenase subunit A [EC:1.17.2.1]	3.5e-66
9616	KOfam	K15525	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside deacetylase [EC:3.5.1.103]	1.6e-79
13565	KOfam	K09118	uncharacterized protein	5.1e-179
9642	KOfam	K09118	uncharacterized protein	1.5e-63
15580	KOfam	K00882	1-phosphofructokinase [EC:2.7.1.56]	7.9e-104
15811	KOfam	K19294	alginate O-acetyltransferase complex protein AlgI	1.2e-101
11996	KOfam	K02878	large subunit ribosomal protein L16	1.4e-69
9513	KOfam	K02878	large subunit ribosomal protein L16	4e-69
11745	KOfam	K02878	large subunit ribosomal protein L16	1.9e-68
13481	KOfam	K03596	GTP-binding protein LepA	0
15190	KOfam	K07082	UPF0755 protein	3.7e-78
12479	KOfam	K07082	UPF0755 protein	4.4e-71
14260	KOfam	K07082	UPF0755 protein	4e-42
15309	KOfam	K07082	UPF0755 protein	4.9e-28
11800	KOfam	K07082	UPF0755 protein	3.5e-21
9585	KOfam	K03569	rod shape-determining protein MreB and related proteins	2.4e-171
10033	KOfam	K03569	rod shape-determining protein MreB and related proteins	2e-162
13989	KOfam	K03569	rod shape-determining protein MreB and related proteins	6.8e-158
12635	KOfam	K03569	rod shape-determining protein MreB and related proteins	5.7e-157
8724	KOfam	K03569	rod shape-determining protein MreB and related proteins	3.4e-144
14705	KOfam	K03569	rod shape-determining protein MreB and related proteins	1.5e-75
13919	KOfam	K00060	threonine 3-dehydrogenase [EC:1.1.1.103]	3.5e-122
12782	KOfam	K02111	F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]	2e-262
13994	KOfam	K02111	F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]	6.7e-261
15212	KOfam	K02111	F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]	5.4e-214
9075	KOfam	K00074	3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	3e-129
12238	KOfam	K07733	prophage regulatory protein	1e-08
12716	KOfam	K07733	prophage regulatory protein	5e-08
8203	KOfam	K07733	prophage regulatory protein	5e-07
10835	KOfam	K08372	putative serine protease PepD [EC:3.4.21.-]	3.7e-115
14138	KOfam	K08372	putative serine protease PepD [EC:3.4.21.-]	4.5e-112
14086	KOfam	K02887	large subunit ribosomal protein L20	9e-49
12425	KOfam	K02887	large subunit ribosomal protein L20	6.5e-45
9631	KOfam	K02887	large subunit ribosomal protein L20	2.4e-31
11192	KOfam	K01356	repressor LexA [EC:3.4.21.88]	2.2e-73
13954	KOfam	K01356	repressor LexA [EC:3.4.21.88]	1.7e-70
14126	KOfam	K01356	repressor LexA [EC:3.4.21.88]	4.9e-66
14331	KOfam	K04762	ribosome-associated heat shock protein Hsp15	2.1e-38
11863	KOfam	K04762	ribosome-associated heat shock protein Hsp15	2.4e-36
12523	KOfam	K02313	chromosomal replication initiator protein	1.2e-179
10557	KOfam	K02313	chromosomal replication initiator protein	1.1e-173
13865	KOfam	K02313	chromosomal replication initiator protein	2.8e-159
10316	KOfam	K02313	chromosomal replication initiator protein	1.6e-113
10993	KOfam	K19055	Ala-tRNA(Pro) deacylase [EC:3.1.1.-]	3.1e-29
10696	KOfam	K07257	spore coat polysaccharide biosynthesis protein SpsF	4.7e-77
15021	KOfam	K07257	spore coat polysaccharide biosynthesis protein SpsF	5.8e-44
11983	KOfam	K08602	oligoendopeptidase F [EC:3.4.24.-]	2.2e-171
8738	KOfam	K08602	oligoendopeptidase F [EC:3.4.24.-]	1.1e-110
11959	KOfam	K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]	6.2e-24
14856	KOfam	K07243	high-affinity iron transporter	6.6e-77
15828	KOfam	K07243	high-affinity iron transporter	6.4e-64
14939	KOfam	K03742	nicotinamide-nucleotide amidase [EC:3.5.1.42]	4.5e-73
9399	KOfam	K01627	2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]	2.3e-115
8407	KOfam	K10716	voltage-gated potassium channel	8.2e-40
12469	KOfam	K04763	integrase/recombinase XerD	2e-90
15109	KOfam	K04763	integrase/recombinase XerD	9.6e-90
8089	KOfam	K04763	integrase/recombinase XerD	9.1e-89
13682	KOfam	K04763	integrase/recombinase XerD	4.4e-88
12499	KOfam	K04763	integrase/recombinase XerD	4.2e-85
8504	KOfam	K04763	integrase/recombinase XerD	1.3e-62
12609	KOfam	K04763	integrase/recombinase XerD	3.3e-62
11569	KOfam	K04763	integrase/recombinase XerD	3.8e-55
10453	KOfam	K03781	catalase [EC:1.11.1.6]	4.4e-237
11290	KOfam	K07040	uncharacterized protein	1.8e-29
11099	KOfam	K02886	large subunit ribosomal protein L2	5.5e-110
8562	KOfam	K02886	large subunit ribosomal protein L2	1e-108
9517	KOfam	K02886	large subunit ribosomal protein L2	6e-107
11992	KOfam	K02886	large subunit ribosomal protein L2	2.3e-87
11542	KOfam	K23684	dolichol-phosphate hexosyltransferase [EC:2.4.1.-]	3.7e-66
8563	KOfam	K02892	large subunit ribosomal protein L23	4.4e-24
9518	KOfam	K02892	large subunit ribosomal protein L23	7e-20
11100	KOfam	K02892	large subunit ribosomal protein L23	1.1e-19
15033	KOfam	K13747	carboxynorspermidine decarboxylase [EC:4.1.1.96]	1.8e-158
15189	KOfam	K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	5.8e-109
11796	KOfam	K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	1.5e-99
15091	KOfam	K03568	TldD protein	6.5e-157
14236	KOfam	K03568	TldD protein	1.7e-141
10219	KOfam	K03568	TldD protein	3.1e-125
12251	KOfam	K07068	uncharacterized protein	1.3e-36
8299	KOfam	K07068	uncharacterized protein	1.3e-22
10100	KOfam	K07068	uncharacterized protein	7.4e-19
8296	KOfam	K07068	uncharacterized protein	1.8e-17
10114	KOfam	K14941	2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105]	3e-34
13606	KOfam	K02851	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]	6.2e-105
15686	KOfam	K02851	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]	6.7e-103
9367	KOfam	K02851	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]	2.9e-99
14000	KOfam	K02851	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]	4.2e-99
12994	KOfam	K02851	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]	2.2e-92
10210	KOfam	K23121	trans-4-hydroxy-L-proline dehydratase [EC:4.2.1.172]	0
8976	KOfam	K07097	uncharacterized protein	1e-33
9492	KOfam	K02879	large subunit ribosomal protein L17	2.5e-48
12017	KOfam	K02879	large subunit ribosomal protein L17	3.3e-48
14810	KOfam	K18014	3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]	2.9e-55
10061	KOfam	K15256	tRNA (cmo5U34)-methyltransferase [EC:2.1.1.-]	2.8e-35
9053	KOfam	K07646	two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	3.9e-127
10402	KOfam	K01551	arsenite/tail-anchored protein-transporting ATPase [EC:7.3.2.7 7.3.-.-]	1.7e-88
14076	KOfam	K01579	aspartate 1-decarboxylase [EC:4.1.1.11]	8.6e-60
8460	KOfam	K01579	aspartate 1-decarboxylase [EC:4.1.1.11]	1.6e-57
13980	KOfam	K12511	tight adherence protein C	1e-81
9756	KOfam	K12511	tight adherence protein C	2e-79
11704	KOfam	K12511	tight adherence protein C	2.9e-44
14297	KOfam	K12511	tight adherence protein C	1.2e-42
12199	KOfam	K12511	tight adherence protein C	4.1e-40
11227	KOfam	K15518	deoxyguanosine kinase [EC:2.7.1.113]	4.1e-77
10832	KOfam	K01586	diaminopimelate decarboxylase [EC:4.1.1.20]	2.4e-161
9508	KOfam	K02931	large subunit ribosomal protein L5	1.7e-91
12001	KOfam	K02931	large subunit ribosomal protein L5	1.3e-88
13478	KOfam	K02931	large subunit ribosomal protein L5	1.3e-71
13393	KOfam	K02931	large subunit ribosomal protein L5	7.7e-71
10201	KOfam	K00854	xylulokinase [EC:2.7.1.17]	2.8e-146
12638	KOfam	K00854	xylulokinase [EC:2.7.1.17]	1.4e-128
14514	KOfam	K00854	xylulokinase [EC:2.7.1.17]	3.5e-115
10158	KOfam	K02919	large subunit ribosomal protein L36	4.7e-14
11450	KOfam	K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	1e-87
12036	KOfam	K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	5e-87
8186	KOfam	K03636	sulfur-carrier protein	3.5e-17
14461	KOfam	K03636	sulfur-carrier protein	2e-16
15030	KOfam	K03636	sulfur-carrier protein	1.9e-15
14922	KOfam	K06996	uncharacterized protein	4.8e-25
10857	KOfam	K00459	nitronate monooxygenase [EC:1.13.12.16]	4.3e-86
13398	KOfam	K00303	sarcosine oxidase, subunit beta [EC:1.5.3.1]	1.1e-112
14621	KOfam	K00303	sarcosine oxidase, subunit beta [EC:1.5.3.1]	1.1e-108
8150	KOfam	K08987	putative membrane protein	8.4e-19
9028	KOfam	K16213	cellobiose epimerase [EC:5.1.3.11]	3.5e-124
15635	KOfam	K02500	imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]	2.7e-140
13573	KOfam	K02500	imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]	3.3e-117
12749	KOfam	K07493	putative transposase	1.9e-78
11308	KOfam	K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	3.7e-106
9230	KOfam	K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	3.8e-84
13831	KOfam	K01790	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	2.4e-61
15559	KOfam	K07487	transposase	3.5e-115
13785	KOfam	K07487	transposase	2.2e-90
13630	KOfam	K07487	transposase	5.8e-80
10423	KOfam	K07487	transposase	2.3e-70
9065	KOfam	K06941	23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	1.2e-151
10922	KOfam	K06941	23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	1.3e-91
13506	KOfam	K23269	phosphoribosylformylglycinamidine synthase subunit PurL [EC:6.3.5.3]	1.5e-303
8237	KOfam	K07485	transposase	7.3e-26
9410	KOfam	K01779	aspartate racemase [EC:5.1.1.13]	4.7e-29
13412	KOfam	K21495	antitoxin FitA	6e-06
9463	KOfam	K01745	histidine ammonia-lyase [EC:4.3.1.3]	1.1e-224
12187	KOfam	K01745	histidine ammonia-lyase [EC:4.3.1.3]	3.7e-222
15121	KOfam	K01745	histidine ammonia-lyase [EC:4.3.1.3]	2.4e-217
12870	KOfam	K01745	histidine ammonia-lyase [EC:4.3.1.3]	3.2e-177
11481	KOfam	K01745	histidine ammonia-lyase [EC:4.3.1.3]	5.2e-176
14583	KOfam	K06994	putative drug exporter of the RND superfamily	5.2e-188
8070	KOfam	K06994	putative drug exporter of the RND superfamily	1.2e-170
9121	KOfam	K06994	putative drug exporter of the RND superfamily	3.9e-137
9475	KOfam	K06994	putative drug exporter of the RND superfamily	3.3e-128
15867	KOfam	K06994	putative drug exporter of the RND superfamily	4.4e-94
14436	KOfam	K06994	putative drug exporter of the RND superfamily	4.6e-92
15099	KOfam	K14189	uncharacterized oxidoreductase [EC:1.-.-.-]	5.7e-87
9505	KOfam	K02933	large subunit ribosomal protein L6	3.5e-85
12004	KOfam	K02933	large subunit ribosomal protein L6	3.5e-77
13068	KOfam	K02933	large subunit ribosomal protein L6	1.8e-67
13390	KOfam	K02933	large subunit ribosomal protein L6	2.3e-65
10360	KOfam	K17319	putative aldouronate transport system permease protein	1.8e-132
12139	KOfam	K06200	carbon starvation protein	4.6e-139
9708	KOfam	K02066	phospholipid/cholesterol/gamma-HCH transport system permease protein	2.8e-61
11202	KOfam	K02066	phospholipid/cholesterol/gamma-HCH transport system permease protein	4.2e-11
14402	KOfam	K01209	alpha-L-arabinofuranosidase [EC:3.2.1.55]	9.8e-132
12165	KOfam	K01209	alpha-L-arabinofuranosidase [EC:3.2.1.55]	3.6e-128
14190	KOfam	K03436	DeoR family transcriptional regulator, fructose operon transcriptional repressor	3e-89
10341	KOfam	K03436	DeoR family transcriptional regulator, fructose operon transcriptional repressor	1e-86
12561	KOfam	K03436	DeoR family transcriptional regulator, fructose operon transcriptional repressor	2.6e-82
13003	KOfam	K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	1.7e-146
11411	KOfam	K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	5.1e-127
10068	KOfam	K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	7.2e-120
14818	KOfam	K01547	potassium-transporting ATPase ATP-binding subunit [EC:7.2.2.6]	3.9e-285
9051	KOfam	K01547	potassium-transporting ATPase ATP-binding subunit [EC:7.2.2.6]	1.2e-112
9991	KOfam	K15532	unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172]	9.6e-70
11991	KOfam	K15532	unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172]	2.1e-39
12218	KOfam	K18189	translational activator of cytochrome c oxidase 1	3.1e-61
14960	KOfam	K18189	translational activator of cytochrome c oxidase 1	4.5e-58
15382	KOfam	K00088	IMP dehydrogenase [EC:1.1.1.205]	4e-205
15462	KOfam	K07095	uncharacterized protein	2.5e-41
9580	KOfam	K03595	GTPase	1.1e-114
8361	KOfam	K03595	GTPase	9.8e-102
10967	KOfam	K03595	GTPase	8.6e-49
14729	KOfam	K00077	2-dehydropantoate 2-reductase [EC:1.1.1.169]	9.5e-85
14180	KOfam	K00077	2-dehydropantoate 2-reductase [EC:1.1.1.169]	3.8e-43
11253	KOfam	K07718	two-component system, sensor histidine kinase YesM [EC:2.7.13.3]	1.5e-100
13161	KOfam	K23876	(R)-2-hydroxyacyl-CoA dehydratese activating ATPase [EC:5.6.1.9]	4.1e-93
13429	KOfam	K03218	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	3.6e-79
11513	KOfam	K00705	4-alpha-glucanotransferase [EC:2.4.1.25]	8.7e-149
13992	KOfam	K02112	F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]	1.3e-255
10324	KOfam	K02112	F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]	7.5e-209
9466	KOfam	K02112	F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]	5.4e-184
8904	KOfam	K02884	large subunit ribosomal protein L19	4.4e-54
10486	KOfam	K02884	large subunit ribosomal protein L19	1.1e-45
14488	KOfam	K02884	large subunit ribosomal protein L19	4.5e-45
15136	KOfam	K02884	large subunit ribosomal protein L19	1.2e-43
12975	KOfam	K02884	large subunit ribosomal protein L19	1e-12
14194	KOfam	K07042	probable rRNA maturation factor	1.3e-38
12096	KOfam	K07042	probable rRNA maturation factor	1.4e-34
9118	KOfam	K07042	probable rRNA maturation factor	7.2e-34
14238	KOfam	K07056	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	6.7e-119
8998	KOfam	K07056	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	1.3e-105
15368	KOfam	K07056	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	4.7e-104
9551	KOfam	K07056	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	2.7e-52
8560	KOfam	K02890	large subunit ribosomal protein L22	4e-48
11747	KOfam	K02890	large subunit ribosomal protein L22	4e-45
9515	KOfam	K02890	large subunit ribosomal protein L22	2.3e-44
11994	KOfam	K02890	large subunit ribosomal protein L22	2e-40
8918	KOfam	K03556	LuxR family transcriptional regulator, maltose regulon positive regulatory protein	7.8e-197
13957	KOfam	K03556	LuxR family transcriptional regulator, maltose regulon positive regulatory protein	2.2e-87
12397	KOfam	K01816	hydroxypyruvate isomerase [EC:5.3.1.22]	1.2e-54
12077	KOfam	K03973	phage shock protein C	6e-30
12839	KOfam	K03973	phage shock protein C	7.3e-27
13848	KOfam	K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	2.2e-143
14029	KOfam	K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	1.3e-108
11633	KOfam	K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	3.2e-105
14849	KOfam	K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	5e-104
11444	KOfam	K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	3.3e-66
14132	KOfam	K00261	glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]	4.2e-183
9136	KOfam	K00261	glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]	6.5e-183
14820	KOfam	K03768	peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]	2.2e-55
12957	KOfam	K01619	deoxyribose-phosphate aldolase [EC:4.1.2.4]	2.4e-90
8360	KOfam	K01619	deoxyribose-phosphate aldolase [EC:4.1.2.4]	8.8e-82
9726	KOfam	K01619	deoxyribose-phosphate aldolase [EC:4.1.2.4]	2.3e-71
13499	KOfam	K01619	deoxyribose-phosphate aldolase [EC:4.1.2.4]	1.1e-67
9578	KOfam	K01619	deoxyribose-phosphate aldolase [EC:4.1.2.4]	2.4e-66
10386	KOfam	K04749	anti-sigma B factor antagonist	1.3e-33
12524	KOfam	K02338	DNA polymerase III subunit beta [EC:2.7.7.7]	8e-111
13864	KOfam	K02338	DNA polymerase III subunit beta [EC:2.7.7.7]	1.2e-110
11452	KOfam	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	1.8e-132
11118	KOfam	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	1.4e-127
8709	KOfam	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	5.2e-125
14234	KOfam	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	5.5e-118
9573	KOfam	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	4.6e-98
8584	KOfam	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	8.6e-92
12399	KOfam	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	2.7e-91
9181	KOfam	K01142	exodeoxyribonuclease III [EC:3.1.11.2]	1.8e-101
14518	KOfam	K01624	fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	4.1e-89
12669	KOfam	K01624	fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	2.7e-77
10241	KOfam	K03741	arsenate reductase (thioredoxin) [EC:1.20.4.4]	4.5e-58
10928	KOfam	K03741	arsenate reductase (thioredoxin) [EC:1.20.4.4]	1.3e-55
8704	KOfam	K01156	type III restriction enzyme [EC:3.1.21.5]	5.2e-55
15520	KOfam	K02488	two-component system, cell cycle response regulator [EC:2.7.7.65]	1.8e-90
9890	KOfam	K03972	phage shock protein E	4.1e-26
11548	KOfam	K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1]	4.5e-103
14399	KOfam	K01426	amidase [EC:3.5.1.4]	3e-138
12666	KOfam	K01426	amidase [EC:3.5.1.4]	1.4e-123
13882	KOfam	K01426	amidase [EC:3.5.1.4]	2.2e-119
13526	KOfam	K01426	amidase [EC:3.5.1.4]	4.1e-113
15260	KOfam	K11621	lia operon protein LiaG	1.6e-27
8591	KOfam	K11621	lia operon protein LiaG	8.1e-26
12781	KOfam	K02113	F-type H+-transporting ATPase subunit delta	3.5e-41
13995	KOfam	K02113	F-type H+-transporting ATPase subunit delta	2.3e-35
11015	KOfam	K08358	tetrathionate reductase subunit B	4e-79
12938	KOfam	K08358	tetrathionate reductase subunit B	1.4e-78
15126	KOfam	K13787	geranylgeranyl diphosphate synthase, type I [EC:2.5.1.1 2.5.1.10 2.5.1.29]	1.9e-95
12331	KOfam	K00937	polyphosphate kinase [EC:2.7.4.1]	0
15317	KOfam	K00937	polyphosphate kinase [EC:2.7.4.1]	5e-304
15357	KOfam	K01552	energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	5.2e-187
12899	KOfam	K01552	energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	1.1e-147
10366	KOfam	K01552	energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	5.1e-122
10168	KOfam	K03437	RNA methyltransferase, TrmH family	9.7e-69
14153	KOfam	K03437	RNA methyltransferase, TrmH family	6.5e-66
11989	KOfam	K07137	uncharacterized protein	1.4e-175
9862	KOfam	K07137	uncharacterized protein	8.8e-161
8748	KOfam	K01546	potassium-transporting ATPase potassium-binding subunit	1.9e-261
9307	KOfam	K01546	potassium-transporting ATPase potassium-binding subunit	9.6e-124
13574	KOfam	K11755	phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase [EC:3.5.4.19 3.6.1.31]	4.1e-73
11204	KOfam	K02067	phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein	4.7e-30
8845	KOfam	K21866	ion channel POLLUX/CASTOR	9.9e-186
8493	KOfam	K06201	copper homeostasis protein	8.1e-91
13916	KOfam	K01208	cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase [EC:3.2.1.54 3.2.1.133 3.2.1.135]	8.9e-158
8839	KOfam	K00116	malate dehydrogenase (quinone) [EC:1.1.5.4]	2.8e-78
13427	KOfam	K12506	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]	8.4e-118
12307	KOfam	K12506	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]	1.2e-115
8869	KOfam	K06215	pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6]	2.4e-164
12916	KOfam	K06215	pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6]	4.5e-164
12144	KOfam	K06215	pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6]	3.6e-152
12125	KOfam	K01591	orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]	1.2e-63
8039	KOfam	K00857	thymidine kinase [EC:2.7.1.21]	2.1e-66
11181	KOfam	K00857	thymidine kinase [EC:2.7.1.21]	6.6e-62
